doi,url
10.1039/b903955d,RequestException
10.1210/er.2010-0028,RequestException
10.1097/aci.0b013e32835af1c6,tooManyRedirects
10.1287/orsc.1120.0818,timeout
10.1038/nbt.1995,timeout
10.1093/sysbio/sys072,RequestException
10.1371/journal.pone.0064961,timeout
10.1039/c2ob25469g,RequestException
10.1063/1.4803651,timeout
10.1097/mnm.0b013e3283617d5b,tooManyRedirects
10.1093/logcom/exr026,RequestException
10.1603/me13015,RequestException
10.1039/b9nr00338j,RequestException
10.1109/tmag.2015.2448798,timeout
10.1097/qad.0b013e32831fb52f,tooManyRedirects
10.1093/her/cyq030,RequestException
10.15352/afa/06-2-9,timeout
10.1109/tpel.2009.2021608,timeout
10.1088/0957-0233/24/6/065102,timeout
10.1093/eurheartj/ehn411,RequestException
10.1093/geront/gnp056,RequestException
10.1039/c3nr05383k,RequestException
10.1016/j.displa.2015.04.003,timeout
10.1016/j.bbrc.2009.07.104,timeout
10.1097/phm.0b013e3181c1ee3c,tooManyRedirects
10.1097/mjt.0b013e3181c15221,tooManyRedirects
10.5560/zna.2013-0038,timeout
10.1088/0022-3727/42/23/235401,timeout
10.1093/rfs/hhv006,RequestException
10.1093/pq/pqu087,timeout
10.1088/0954-3899/42/5/055113,timeout
10.1097/spv.0000000000000072,tooManyRedirects
10.1111/1346-8138.12623,timeout
10.1016/j.jocn.2011.08.036,timeout
10.1093/ajae/aap002,RequestException
10.1371/journal.pone.0132336,timeout
10.1016/j.aca.2012.09.017,timeout
10.1038/nbt.1627,timeout
10.1515/forum-2013-0089,timeout
10.1016/j.inoche.2009.06.029,timeout
10.1016/j.jaad.2011.05.020,timeout
10.1785/0220130089,RequestException
10.1515/cogl.2010.010,timeout
10.1016/j.seppur.2011.01.020,timeout
10.1039/c1nr00004g,RequestException
10.1118/1.3664006,timeout
10.1097/scs.0b013e3182a28b45,tooManyRedirects
10.1088/0004-637x/710/2/1718,timeout
10.7567/jjap.54.06fp09,timeout
10.1097/nmd.0b013e3181c818b2,tooManyRedirects
10.1039/c1an15393e,RequestException
10.1515/bc.2011.041,timeout
10.1039/c2ra21446f,RequestException
10.1093/femsle/fnv031,timeout
10.1109/tsmcb.2012.2195723,timeout
10.1109/tns.2009.2014308,timeout
10.1088/0951-7715/22/4/009,timeout
10.1039/c1ra00720c,RequestException
10.1097/nna.0b013e3181df0fd6,tooManyRedirects
10.1111/j.1600-0633.2012.00581.x,timeout
10.1088/0022-3727/44/39/395501,timeout
10.1039/b906900c,RequestException
10.1002/nur.20391,timeout
10.1111/j.1096-3642.2009.00610.x,RequestException
10.1017/s0143385709000042,timeout
10.1016/j.celrep.2015.07.010,timeout
10.1016/j.foodchem.2013.12.086,timeout
10.1161/circresaha.114.300558,timeout
10.1097/pts.0000000000000059,tooManyRedirects
10.1002/lary.24506,timeout
10.1097/bot.0b013e3181c80bb9,tooManyRedirects
10.1039/c4ra06203e,RequestException
10.1088/0004-637x/770/2/133,timeout
10.1097/mat.0b013e3181b58c50,tooManyRedirects
10.1039/c3ra44077j,RequestException
10.1097/icu.0b013e3283641b86,tooManyRedirects
10.1007/978-3-319-09012-2_4,timeout
10.1097/gme.0b013e31817ed261,tooManyRedirects
10.3390/ijerph111213084,RequestException
10.1039/c5ra11082c,RequestException
10.1111/j.1365-2966.2011.18908.x,RequestException
10.1111/1758-2229.12087,timeout
10.1002/ps.1859,timeout
10.1039/c4cp05849f,RequestException
10.1002/sia.3548,timeout
10.3945/ajcn.110.002758,timeout
10.1115/1.4002130,timeout
10.1017/s0025100314000036,timeout
10.1209/0295-5075/95/67001,timeout
10.1088/1751-8113/45/18/185004,timeout
10.1093/socpro/spv001,RequestException
10.1167/13.13.14,timeout
10.1097/nne.0b013e3182461b5c,tooManyRedirects
10.1039/c3ra46861e,RequestException
10.1039/b914931g,RequestException
10.1039/c3tc30352g,RequestException
10.1088/1742-5468/2012/03/p03009,timeout
10.1093/scipol/scs007,RequestException
10.1039/c4dt03625e,RequestException
10.1088/0268-1242/24/9/092001,timeout
10.1088/1748-0221/8/04/t04004,timeout
10.1088/2041-8205/750/1/l7,timeout
10.1016/j.nlm.2013.07.004,timeout
10.1016/j.jhazmat.2009.10.114,timeout
10.1097/mcp.0b013e328351f8d4,tooManyRedirects
10.1016/j.jeconom.2013.08.017,timeout
10.1109/lpt.2008.2009129,timeout
10.1093/abbs/gms009,RequestException
10.1021/jo501251s,timeout
10.1093/pa/gss074,RequestException
10.2478/msr-2014-0040,timeout
10.1097/prs.0b013e31829fe35b,tooManyRedirects
10.1039/c0cc04399k,RequestException
10.1021/ac401598k,timeout
10.1097/hcr.0b013e3181d6f937,tooManyRedirects
10.1111/ane.12177,timeout
10.1097/mao.0b013e318268d1b3,tooManyRedirects
10.1039/c5cc01513h,RequestException
10.1101/lm.1247609,timeout
10.3390/s130708577,RequestException
10.1051/epjap/2013130361,timeout
10.1109/tmag.2011.2156771,timeout
10.1097/hp.0000000000000116,tooManyRedirects
10.1051/epjap/2010080,timeout
10.1093/bib/bbq087,RequestException
10.4088/jcp.11r07485,timeout
10.1097/mcp.0b013e32834deebb,tooManyRedirects
10.1039/b806946h,RequestException
10.1002/chem.201200089,timeout
10.1519/jsc.0b013e318273690f,tooManyRedirects
10.1128/jvi.01967-13,timeout
10.1017/etds.2012.114,timeout
10.1039/c0cc04687f,RequestException
10.1097/bor.0b013e32834db4ee,tooManyRedirects
10.1093/icesjms/fst037,RequestException
10.1515/applirev-2014-0014,timeout
10.1136/amiajnl-2012-000945,RequestException
10.1039/c4tc00923a,RequestException
10.1093/biomet/asv008,RequestException
10.1515/jpm.2010.105,timeout
10.1111/j.1439-0507.2011.02113.x,timeout
10.1038/npp.2009.62,timeout
10.1038/nrgastro.2013.106,timeout
10.1017/s1751731112002455,timeout
10.1111/j.1467-6494.2010.00647.x,timeout
10.1016/j.cyto.2010.03.018,timeout
10.1038/jid.2011.46,timeout
10.1016/j.bse.2012.03.005,timeout
10.1016/j.neubiorev.2009.10.009,timeout
10.3390/v5030824,RequestException
10.1093/mnras/stv274,timeout
10.1088/0965-0393/22/2/025006,timeout
10.1021/bi1008613,timeout
10.1161/circimaging.114.002217,timeout
10.1097/ico.0b013e3181d4fd71,tooManyRedirects
10.1097/sla.0000000000001213,tooManyRedirects
10.1371/journal.pntd.0003972,timeout
10.1210/jc.2015-1050,RequestException
10.1088/0256-307x/28/11/114210,timeout
10.1371/journal.pgen.1002309,timeout
10.1039/c3pp50374g,RequestException
10.1093/imrn/rns296,RequestException
10.1097/mco.0000000000000201,tooManyRedirects
10.1093/toxsci/kfv093,RequestException
10.1097/mcd.0b013e328334557e,tooManyRedirects
10.1039/c2dt32790b,RequestException
10.1039/c2ra21291a,RequestException
10.1097/hjh.0b013e328360f755,tooManyRedirects
10.1093/gbe/evu242,RequestException
10.1093/nar/gkp1098,RequestException
10.1109/lgrs.2011.2135837,timeout
10.1088/1758-5082/6/2/025008,timeout
10.1093/sysbio/syr086,RequestException
10.1039/c3ra44232b,RequestException
10.1002/mop.24076,timeout
10.1093/fampra/cmr006,RequestException
10.1039/c2nr31791e,RequestException
10.1097/hco.0b013e3283582fc0,tooManyRedirects
10.1097/aco.0b013e32835bf1be,tooManyRedirects
10.1097/inf.0b013e3181d3ce4c,tooManyRedirects
10.1088/1751-8113/46/5/055002,timeout
10.1097/aog.0b013e3182888032,tooManyRedirects
10.1051/0004-6361/201117458,timeout
10.1097/mco.0000000000000151,tooManyRedirects
10.1210/jc.2014-2741,RequestException
10.1227/neu.0b013e318270da19,RequestException
10.1001/jamaneurol.2013.3579,timeout
10.1097/bor.0b013e32834d8482,tooManyRedirects
10.1093/chromsci/bms002,RequestException
10.1039/c3ra23487h,RequestException
10.5301/hipint.5000166,timeout
10.1097/ico.0b013e3181ac4faa,tooManyRedirects
10.1039/c3ta10460e,RequestException
10.1093/nar/gkp995,RequestException
10.1039/c0ee00373e,RequestException
10.1097/dcr.0b013e3182271a54,tooManyRedirects
10.1134/s0010952513040035,timeout
10.1097/mph.0b013e3182127af6,tooManyRedirects
10.1093/intqhc/mzt011,RequestException
10.1002/etep.1900,timeout
10.1115/1.4025824,timeout
10.1109/tpel.2013.2295774,timeout
10.1039/c0ee00802h,RequestException
10.1017/s1355617710000846,timeout
10.1097/mlr.0b013e31820f0eb6,tooManyRedirects
10.1039/c1cc11382h,RequestException
10.1039/c4ra12919a,RequestException
10.1039/c2dt30946g,RequestException
10.3382/japr.2013-00841,timeout
10.1002/mrm.23319,timeout
10.1039/c5nj00288e,RequestException
10.1039/c4gc01504e,RequestException
10.1039/c1jm11697e,RequestException
10.1093/ijtj/ijs004,RequestException
10.1039/b914093j,RequestException
10.1515/fabl.2010.029,timeout
10.1021/mp900151k,timeout
10.1039/c5ra17837a,RequestException
10.1097/ncq.0b013e3181ba573f,tooManyRedirects
10.1097/hcr.0000000000000017,tooManyRedirects
10.1088/0264-9381/32/14/145003,timeout
10.1097/igc.0b013e31825d4716,tooManyRedirects
10.1039/c4gc00928b,RequestException
10.1088/1752-7155/9/1/014001,timeout
10.1097/scs.0000000000001140,tooManyRedirects
10.1097/won.0b013e3181cf7206,tooManyRedirects
10.1093/aje/kwq049,RequestException
10.1093/ijtj/ijq009,RequestException
10.1097/mcc.0000000000000093,tooManyRedirects
10.1093/cercor/bht247,RequestException
10.1093/jac/dks044,RequestException
10.1039/c3an00830d,RequestException
10.1007/s11430-015-5088-4,timeout
10.1111/j.1745-3933.2009.00801.x,RequestException
10.1039/c0ee00673d,RequestException
10.1111/j.1365-2966.2012.22057.x,RequestException
10.1093/bioinformatics/bts545,RequestException
10.1039/c2fd20040f,RequestException
10.1177/1420326x12469552,timeout
10.1097/qai.0b013e318224d0c7,tooManyRedirects
10.1093/jhered/esq019,RequestException
10.2143/ast.39.1.2038064,timeout
10.1209/0295-5075/96/48001,timeout
10.3390/s130911797,RequestException
10.1044/1092-4388(2010/09-0270),timeout
10.1039/c2nj40977a,RequestException
10.2136/sssaj2008.0191,timeout
10.1093/mutage/geu075,RequestException
10.2310/8000.2013.130756,timeout
10.1097/id.0000000000000065,tooManyRedirects
10.1039/c1ob06500a,RequestException
10.1093/molbev/mss009,RequestException
10.1002/pssb.201147273,timeout
10.1111/j.1750-3841.2009.01201.x,timeout
10.1093/jrr/rrs090,RequestException
10.1039/c0ay00709a,RequestException
10.1097/med.0000000000000166,tooManyRedirects
10.1093/jpepsy/jss106,RequestException
10.1039/c3an01205k,RequestException
10.1039/c5sc01870f,RequestException
10.1111/j.1551-2916.2008.02919.x,timeout
10.1097/acm.0000000000000093,tooManyRedirects
10.1097/bpo.0b013e31823db034,tooManyRedirects
10.1007/s00256-009-0770-2,timeout
10.1002/yea.1824,timeout
10.1097/md.0000000000001744,tooManyRedirects
10.1039/c4tc00390j,RequestException
10.1039/c4ra16208k,RequestException
10.4314/bcse.v27i1.10,timeout
10.1039/c3cs60238a,RequestException
10.1039/c3nr34203d,RequestException
10.1186/1687-2770-2013-281,timeout
10.1631/jzus.a1000169,timeout
10.1093/wbro/lkn009,RequestException
10.5897/ajb11.2216,timeout
10.4314/wsa.v38i3.4,timeout
10.1163/1937240x-00002294,RequestException
10.1088/1674-1056/22/1/014401,timeout
10.1093/chromsci/bmu025,RequestException
10.1038/ajh.2010.145,RequestException
10.1039/c2sc00029f,RequestException
10.1111/acfi.12072,timeout
10.1371/journal.pone.0135973,timeout
10.1039/c0cp02680h,RequestException
10.1039/c5ra07592k,RequestException
10.1115/1.4004289,timeout
10.1097/nnr.0000000000000070,tooManyRedirects
10.1097/scs.0000000000000419,tooManyRedirects
10.1097/nmd.0000000000000217,tooManyRedirects
10.1039/c4cp05241b,RequestException
10.1097/yct.0b013e3181cf114c,tooManyRedirects
10.7727/wimj.2012.160,RequestException
10.1002/crat.201200323,timeout
10.1111/j.1365-2222.2010.03461.x,timeout
10.1088/2041-8205/807/1/l2,timeout
10.1111/jsap.12291,timeout
10.1039/c4ce02322f,RequestException
10.1111/j.1754-9485.2010.02175.x,timeout
10.1093/nar/gkq1315,RequestException
10.1088/0169-5983/47/4/045504,timeout
10.1093/fs/knp259,RequestException
10.1093/imrn/rnu010,RequestException
10.4088/jcp.13m08350,timeout
10.1039/c0gc00073f,RequestException
10.1249/jsr.0b013e3182751007,tooManyRedirects
10.1097/bpb.0b013e32832f0648,tooManyRedirects
10.1097/brs.0b013e3181c42161,tooManyRedirects
10.1093/brain/awq118,RequestException
10.1249/mss.0b013e3181edf108,tooManyRedirects
10.1093/ajae/aaq116,RequestException
10.1097/brs.0b013e3181d5577d,tooManyRedirects
10.1007/s11695-015-1696-5,timeout
10.1111/1365-2664.12248,timeout
10.1051/0004-6361/201322159,timeout
10.1161/circinterventions.114.001760,timeout
10.1039/c3ob41659c,RequestException
10.1039/c0cc02842h,RequestException
10.1213/ane.0b013e318192376f,tooManyRedirects
10.1309/lm4yrrfcms2k6dpj,RequestException
10.1088/0031-9155/56/6/003,timeout
10.1249/mss.0000000000000598,tooManyRedirects
10.1093/eurpub/ckr102,RequestException
10.1097/ta.0b013e3181cc853b,tooManyRedirects
10.1093/biomet/asu023,RequestException
10.1088/0964-1726/18/3/035012,timeout
10.1016/j.vetpar.2013.01.023,timeout
10.1016/j.combustflame.2014.05.015,timeout
10.1039/b820802f,RequestException
10.1016/j.ab.2011.07.030,timeout
10.5094/apr.2010.009,timeout
10.1016/j.physd.2011.02.006,timeout
10.1016/j.jnoncrysol.2014.08.033,timeout
10.1515/bejeap-2015-0024,timeout
10.1001/jamafacial.2013.1760,timeout
10.1016/j.cirp.2010.03.096,timeout
10.1039/c1ja10150a,RequestException
10.1016/j.jspi.2013.06.017,timeout
10.1593/neo.81038,timeout
10.1093/abbs/gms092,RequestException
10.1039/c0cc04933f,RequestException
10.1017/s0007114511000511,timeout
10.1097/qad.0000000000000365,tooManyRedirects
10.1111/j.1365-2966.2011.19046.x,RequestException
10.1016/j.laa.2012.10.053,timeout
10.1016/j.carbon.2015.03.071,timeout
10.1109/tie.2009.2017555,timeout
10.1097/hrp.0000000000000072,tooManyRedirects
10.1371/journal.pone.0132378,timeout
10.1016/j.apsusc.2013.01.215,timeout
10.1111/j.1365-2966.2012.20607.x,RequestException
10.1039/c2sm07170c,RequestException
10.1002/jnr.23368,timeout
10.1016/j.compositesa.2014.11.026,timeout
10.1287/isre.1090.0252,timeout
10.1097/jnn.0000000000000118,tooManyRedirects
10.1039/c4ja00396a,RequestException
10.1021/nn300774n,timeout
10.1152/ajprenal.90497.2008,timeout
10.1039/c4qo00323c,RequestException
10.1021/jp312417n,timeout
10.1097/icl.0b013e3181c89130,tooManyRedirects
10.1016/j.ejmech.2011.05.055,timeout
10.1016/j.polymertesting.2014.12.003,timeout
10.1016/j.engfailanal.2012.01.003,timeout
10.1111/j.1365-2966.2011.20102.x,RequestException
10.1016/j.fluid.2014.09.024,timeout
10.1002/jbm.b.31822,timeout
10.1097/scs.0b013e318241ae70,tooManyRedirects
10.1016/j.biocontrol.2015.05.001,timeout
10.1016/j.neucom.2015.02.034,timeout
10.1016/j.jnoncrysol.2009.05.021,timeout
10.1016/j.physc.2015.07.013,timeout
10.3390/ma4071287,RequestException
10.1017/s0001972014000394,timeout
10.1016/j.ahj.2010.10.031,timeout
10.1016/j.acthis.2011.11.009,timeout
10.1016/j.pcad.2015.07.002,timeout
10.1097/iop.0b013e318248e62c,tooManyRedirects
10.1039/c4ra17067a,RequestException
10.1021/pr300057v,timeout
10.1016/j.ijnonlinmec.2011.02.001,timeout
10.1016/j.ygyno.2015.10.006,timeout
10.3390/molecules17044435,RequestException
10.1093/biomet/asr044,RequestException
10.1016/j.ultramic.2010.02.027,timeout
10.2971/jeos.2009.09022,RequestException
10.1016/j.jpowsour.2008.10.073,timeout
10.1088/1674-1056/20/3/036402,timeout
10.1111/jep.12347,timeout
10.1088/0951-7715/22/2/003,timeout
10.1001/jamaneurol.2014.756,timeout
10.1016/j.finel.2010.06.010,timeout
10.1016/j.foodchem.2015.03.017,timeout
10.1097/pec.0b013e3181e5bf85,tooManyRedirects
10.1088/1367-2630/14/1/013009,timeout
10.1039/c3ta10247e,RequestException
10.1016/j.jtcvs.2009.09.064,timeout
10.1016/j.ultsonch.2009.12.018,timeout
10.1016/j.msea.2013.09.029,timeout
10.1097/icu.0b013e32832a7ded,tooManyRedirects
10.1167/15.3.16,timeout
10.1111/j.1468-2427.2010.00971.x,timeout
10.1016/j.ecolecon.2009.10.006,timeout
10.1016/j.triboint.2015.01.011,timeout
10.1016/j.ruslit.2013.05.003,timeout
10.1016/j.chb.2014.10.007,timeout
10.1111/j.1468-0335.2009.00829.x,timeout
10.1051/0004-6361/201321331,timeout
10.1016/j.tetlet.2010.06.058,timeout
10.1016/j.jallcom.2009.10.144,timeout
10.1167/iovs.09-3530,timeout
10.1016/j.seppur.2011.07.038,timeout
10.1002/ibd.21301,tooManyRedirects
10.2106/jbjs.n.00566,tooManyRedirects
10.1039/c5ta01611h,RequestException
10.1021/ef801086p,timeout
10.1093/mutage/geq009,RequestException
10.1115/1.3185344,timeout
10.1038/ni.1974,timeout
10.1093/bja/aep136,RequestException
10.3382/ps.2013-03705,timeout
10.2166/wst.2012.135,timeout
10.1073/pnas.1216596110,timeout
10.1097/hjh.0b013e32834e4aaa,tooManyRedirects
10.1039/b926962b,RequestException
10.1039/c3cc42567c,RequestException
10.1088/0741-3335/52/4/045015,timeout
10.1143/jjap.50.03cc04,timeout
10.1001/archneurol.2012.1608,timeout
10.1016/j.jmps.2015.02.014,timeout
10.1016/j.tet.2015.04.105,timeout
10.1002/acr.20218,timeout
10.1097/ico.0b013e31823f8d71,tooManyRedirects
10.1097/grf.0b013e31828f2436,tooManyRedirects
10.1097/jcp.0b013e3182905a8d,tooManyRedirects
10.1093/icc/dtr023,RequestException
10.1097/prs.0000000000001837,tooManyRedirects
10.1088/0004-637x/764/1/78,timeout
10.1039/c4nj02093f,RequestException
10.1016/j.soilbio.2009.05.015,timeout
10.1016/j.neurobiolaging.2009.02.019,timeout
10.1093/cvr/cvv103,RequestException
10.1088/0256-307x/31/9/097802,timeout
10.1093/jpepsy/jsr124,RequestException
10.1309/ajcpaijpsn4a9mji,RequestException
10.1039/c1ob06213a,RequestException
10.1109/lsp.2012.2185491,timeout
10.1016/j.nut.2009.05.017,timeout
10.1039/c0nr00812e,RequestException
10.1016/j.pan.2015.05.480,timeout
10.1016/j.jalgebra.2011.05.042,timeout
10.1093/nar/gkt1360,RequestException
10.1039/c4cc02713b,RequestException
10.1016/j.ancard.2012.08.034,timeout
10.1016/j.apacoust.2010.06.008,timeout
10.1016/j.vetmic.2013.05.006,timeout
10.1109/tpwrd.2009.2014271,timeout
10.1111/j.1365-2966.2012.20877.x,RequestException
10.1039/c4an01769b,RequestException
10.1016/j.jallcom.2010.08.164,timeout
10.1039/c2cc18156h,RequestException
10.1016/j.bmc.2015.09.043,timeout
10.1093/icvts/ivr113,RequestException
10.1073/pnas.1215840110,timeout
10.1002/pmic.201100162,timeout
10.1001/jamasurg.2013.3028,timeout
10.1016/j.jpurol.2008.12.008,timeout
10.1016/j.autneu.2011.04.001,timeout
10.1016/j.micromeso.2008.09.011,timeout
10.1016/j.jpsychires.2010.10.008,timeout
10.1016/j.compag.2013.03.010,timeout
10.1088/0953-8984/21/25/255701,timeout
10.3892/ol.2011.315,timeout
10.1039/c0py00148a,RequestException
10.1002/ajmg.a.33128,timeout
10.1016/j.solener.2014.12.007,timeout
10.1053/j.sempedsurg.2012.05.004,timeout
10.1111/j.1365-246x.2010.04671.x,RequestException
10.2478/msr-2014-0015,timeout
10.1109/tpel.2012.2227809,timeout
10.1039/c0cc01687j,RequestException
10.1016/j.jflm.2013.05.005,timeout
10.1097/hp.0000000000000012,tooManyRedirects
10.1186/1471-2229-12-146,timeout
10.1016/j.ijepes.2014.12.087,timeout
10.1016/j.polymdegradstab.2012.07.029,timeout
10.3892/ol.2012.691,timeout
10.1016/j.jallcom.2013.12.174,timeout
10.1097/igc.0b013e31820d3e5b,tooManyRedirects
10.1002/cmdc.201200145,timeout
10.1111/j.1365-2966.2011.20013.x,RequestException
10.1039/c5ra02131f,RequestException
10.1227/01.neu.0000430765.80102.77,RequestException
10.1097/pcc.0b013e3181c0143f,tooManyRedirects
10.4314/ahs.v13i3.25,timeout
10.1093/ntr/ntq133,RequestException
10.1093/ndt/gfq215,RequestException
10.1080/00206810903211229,timeout
10.1109/jproc.2010.2077210,timeout
10.1088/0022-3727/45/41/415401,timeout
10.1093/fampra/cms082,RequestException
10.1111/j.1365-2052.2009.01873.x,timeout
10.1093/bja/aet066,RequestException
10.1039/c4cs00249k,RequestException
10.1002/dvg.22838,timeout
10.1093/icesjms/fst087,RequestException
10.1039/c2cc33659f,RequestException
10.1117/1.oe.51.4.048201,timeout
10.1088/0031-8949/80/03/035506,timeout
10.1088/0004-637x/805/2/95,timeout
10.1213/ane.0b013e31824762f0,tooManyRedirects
10.1039/c5sm00903k,RequestException
10.1039/c1cc15569e,RequestException
10.1117/1.jmm.14.4.043507,timeout
10.1088/2041-8205/718/2/l161,timeout
10.1097/scs.0b013e3182a2eeda,tooManyRedirects
10.1088/1367-2630/15/7/073051,timeout
10.3390/ijerph121012212,RequestException
10.1039/c2ra20142a,RequestException
10.3892/mmr.2014.2488,timeout
10.1093/carcin/bgt315,RequestException
10.1111/acer.12615,timeout
10.1097/aog.0b013e3181da50ed,tooManyRedirects
10.1097/brs.0b013e3181f2f6bb,tooManyRedirects
10.1111/j.2042-3306.2010.00156.x,timeout
10.1088/0953-4075/42/23/235205,timeout
